Names,frequency
indirvir,2
sehshi,2
ira,2
reet,2
sehnoor,2
reetinder,2
indu,2
sehajpreet,2
rehmat,2
inderdeep,2
sehaj,2
indirpreet,2
indirjeet,2
inderpreet,2
seetal,2
inderpal,2
inderjit,2
sejal,2
seva,2
rayna,2
divya,2
shagandeep,2
ravjot,2
ravleen,2
ishpreet,2
ishpal,2
ishneet,2
ravneet,2
ishmeet,2
ishman,2
ishleen,2
shabadpreet,2
ishjeet,2
ishitaa,2
rawinder,2
shaan,2
inderjeet,2
resam,2
ranvir,2
ekjit,2
ekampreet,2
ikmeet,2
ikman,2
savinder,2
ekamroop,2
ekanjot,2
ekdeep,2
ekjot,2
resham,2
ekkam,2
rhiday,2
savan,2
ikam,2
ekmanjot,2
rhudai,2
ekroop,2
ekampooj,2
ekamnoor,2
ekamkar,2
ekamjot,2
inayat,2
sawinder,2
sawera,2
imrat,2
imaan,2
savroop,2
iksirat,2
ikpooj,2
savna,2
ekagar,2
ekam,2
ikongkar,2
ekamdeep,2
iknoor,2
savjot,2
dipoo,2
ishvinder,2
ravinder,2
rasjog,2
jagpreet,2
jagpal,2
rashpinder,2
sharanpreet,2
jagmeet,2
sharanjeet,2
sharandeep,2
sharan,2
ishwin,2
jagleen,2
rasleen,2
jagjot,2
shanveer,2
rasmi,2
shantosh,2
raspinder,2
rashmit,2
rashmeet,2
jagroop,2
sharn,2
rapinder,2
shaurya,2
rasam,2
jaideep,2
shashi,2
jai,2
dheeraj,2
jagwinder,2
jagvir,2
jagtar,2
raseela,2
rasgun,2
sharon,2
dhimahee,2
sharnjit,2
raspreet,2
ratan,2
ratana,2
dilpreet,2
dilraj,2
dilreet,2
ravandeep,2
ravdeep,2
shaj,2
raveen,2
dilshan,2
dilsher,2
ravi,2
jaap,2
ivneet,2
ravijot,2
shahnaaz,2
ravindar,2
ishwinder,2
jaddi,2
jag,2
dilbag,2
shakti,2
dilbeer,2
jagdeep,2
dilbir,2
dildeep,2
diljeet,2
shaminder,2
diljit,2
shamala,2
shama,2
sham,2
dill,2
rattandeep,2
rattanpal,2
jagandeep,2
dilmeet,2
arshdeep,2
harbax,2
kulvir,2
yakeen,2
mehpreet,2
nirgun,2
namrit,2
madhavi,2
anantdeep,2
madhu,2
abichal,2
nirbhau,2
madhur,2
madhurbain,2
anandroop,2
meher,2
madhushyam,2
uttamleen,2
anandjot,2
uttamliv,2
ninderjot,2
nanak,2
ninder,2
anantpreet,2
anantvir,2
achal,2
madan,2
luvdeep,2
upkaar,2
upkar,2
abhinoor,2
namneet,2
yash,2
nirmaljit,2
upneet,2
maadhurya,2
abhiroop,2
nirmaljeet,2
aneet,2
aneeshkour,2
mehrab,2
aneel,2
andeep,2
nirmala,2
urveer,2
nirmal,2
yaadwinder,2
nimratpreet,2
vandit,2
nimar,2
niman,2
megha,2
adishvar,2
amritpal,2
napinder,2
meeta,2
wahenoor,2
amrith,2
meenakshi,2
amrita,2
narinder,2
amrique,2
amrinder,2
narinderpal,2
amrikh,2
narjeet,2
nila,2
mahekdeep,2
mahekpreet,2
wichar,2
wisah,2
mahabir,2
wisekh,2
nimrat,2
anam,2
achraj,2
mahak,2
mehar,2
adarsh,2
anahad,2
vaasu,2
xemjeet,2
nimmarata,2
mahangiaan,2
xanda,2
mahangun,2
mehakpreet,2
xamak,2
vaibhav,2
mahanjot,2
xallu,2
mehak,2
abhineet,2
upinderjit,2
nirman,2
anshdeep,2
nithya,2
aayatpreet,2
livavtar,2
anoopjot,2
anoopbir,2
nissan,2
livjog,2
livjot,2
livleen,2
aayu,2
annhad,2
aayush,2
lochan,2
minal,2
anmolpreet,2
minakshi,2
mina,2
yashwinder,2
abani,2
ansh,2
yatinder,2
anhad,2
nitnam,2
yogi,2
lavanya,2
aashvi,2
nahal,2
antarpreet,2
laveneet,2
antarjot,2
mitali,2
lavindeep,2
mita,2
mit,2
lavleen,2
naina,2
lavpreet,2
yodha,2
anshul,2
anshmeet,2
nitya,2
mintu,2
anmoldeep,2
yashvinder,2
ankush,2
anku,2
umaid,2
abhi,2
lovinder,2
umber,2
umeed,2
anit,2
nirvair,2
lovleen,2
yashdeep,2
abhijot,2
lovpreet,2
mehtaj,2
mehtab,2
namjas,2
upavan,2
anil,2
lucky,2
namjot,2
mehreet,2
lovepreet,2
uma,2
yashmeet,2
lovejeet,2
milan,2
ujaala,2
naleen,2
yashveer,2
naman,2
lovdeep,2
lovedeep,2
namanjot,2
namanpreet,2
loveneet,2
yashpreet,2
lovejit,2
ujjalroop,2
lovejot,2
abhayjot,2
yashnoor,2
ujval,2
ujwal,2
maya,2
mavleen,2
mithu,2
veerinder,2
neeranjana,2
veerpal,2
navjyot,2
manavjot,2
neeraj,2
manbeer,2
manbir,2
mandakranta,2
ajmeet,2
mandeep,2
navkiranjot,2
navkirat,2
mandip,2
mandir,2
navleen,2
mandiraa,2
vinay,2
neelamjeet,2
maneet,2
veerjot,2
veerindar,2
arsdeep,2
navjot,2
amanjeet,2
manprem,2
manandeep,2
navjeev,2
amaneet,2
manpreet,2
navjeevan,2
navjinder,2
manpaul,2
veer,2
ajinder,2
amandeep,2
aman,2
manoranjana,2
ajit,2
amalinder,2
neet,2
manat,2
manav,2
neelam,2
mangala,2
agamdeep,2
nayandeep,2
akalsharan,2
akalsimar,2
akalsukh,2
manleen,2
navroj,2
mankirat,2
manit,2
navroop,2
navya,2
manjari,2
navveer,2
manjeet,2
manjyot,2
navtejpal,2
manjinder,2
manju,2
manjira,2
manjot,2
manjit,2
akmjot,2
navreet,2
mangaldeep,2
maninderjit,2
akaaldeep,2
vinamrat,2
mannu,2
navneet,2
vimalpreet,2
akalbir,2
manheer,2
akshdeep,2
mannat,2
vidya,2
manider,2
vimal,2
manmukat,2
maninder,2
navnoor,2
navpreet,2
manmit,2
manminder,2
navraj,2
amanjeevan,2
manprit,2
amanjit,2
amitoz,2
varinder,2
mahima,2
mahindar,2
mahinder,2
nihal,2
ahana,2
mahinga,2
manya,2
manwinder,2
naunidh,2
mahipal,2
aminder,2
manvit,2
amender,2
naval,2
manvinder,2
manveet,2
manveer,2
mahtaab,2
amitoj,2
maskeen,2
amanjot,2
nihchal,2
vaneet,2
nikku,2
agamjeet,2
amol,2
amnvir,2
narpreet,2
narvinder,2
vanshdeep,2
agampreet,2
mastuk,2
amndeep,2
viswa,2
vapar,2
naseeb,2
aganee,2
vismaad,2
mastak,2
mahi,2
mahie,2
mahtab,2
navan,2
manukha,2
amber,2
ajaipal,2
malkit,2
navinder,2
malti,2
amarbir,2
manroop,2
ajay,2
manreet,2
vipandeep,2
amar,2
amanvir,2
amanveer,2
amanroop,2
man,2
amanpreet,2
nehal,2
amanpal,2
manraj,2
navjeet,2
viraaj,2
manseerat,2
malkeet,2
mala,2
vishal,2
manu,2
majaal,2
netra,2
navdeep,2
mantaj,2
virpal,2
virinder,2
amarpreet,2
amarinder,2
mansirat,2
naveen,2
mansimran,2
veda,2
amarjot,2
mansheetal,2
amarjeet,2
viraj,2
anterpreet,2
manjodh,2
lakshya,2
zabartorh,2
tejvir,2
tulvar,2
arminder,2
lakhvir,2
tejwant,2
naamnirmal,2
kushal,2
lakhvinder,2
lali,2
lakhviar,2
zhagan,2
pahul,2
arjinder,2
lakhveer,2
pakhi,2
monu,2
kundan,2
kushala,2
lakhsman,2
arneet,2
apoorva,2
lakhroop,2
moni,2
niyamat,2
zhagar,2
pal,2
palak,2
yuvi,2
aash,2
aadi,2
arju,2
aaradhya,2
yuvleen,2
noorpreet,2
kunwar,2
anupreet,2
mohkam,2
yugneet,2
noorjot,2
mohan,2
kurban,2
omahara,2
aarya,2
zhamak,2
noordeep,2
moninder,2
armaanjot,2
muni,2
kunwaar,2
armeet,2
oopajai,2
opinder,2
pahal,2
nabjit,2
noor,2
tejo,2
mohanjeet,2
munlene,2
lakwinder,2
armanpreet,2
anureet,2
nabdeep,2
tirath,2
yudhjeet,2
naamsukh,2
armaan,2
anu,2
apardeep,2
arpinder,2
tinku,2
arashdeep,2
mohinder,2
lally,2
kusum,2
mustak,2
kulwinder,2
arinajeet,2
padamjeet,2
lakhdeep,2
tersem,2
lackwinder,2
palkeerat,2
padamdeep,2
kulwant,2
naamseetal,2
aradhyaa,2
naamroop,2
laavindeep,2
mukham,2
lakh,2
tekjot,2
nageena,2
lakhbir,2
teknam,2
tejbir,2
naveenjeet,1
sachkiret,1
sachtek,1
raushni,1
navaldeep,1
navajyoth,1
navab,1
myrah,1
ravendra,1
navaljyot,1
ravaani,1
rasparam,1
raveena,1
raspal,1
sachteerath,1
rasnoor,1
navalika,1
mythri,1
ratanjeevan,1
ravideep,1
ravikant,1
ravina,1
ravin,1
navgeet,1
ravikumar,1
naageshwari,1
naunihal,1
mytri,1
ravikiran,1
rasmeek,1
ravikaran,1
navendra,1
ravikanth,1
rasmeet,1
ravikala,1
ravie,1
ravika,1
naveenjot,1
rasmin,1
rasmita,1
naureen,1
rasnam,1
nav,1
ravijit,1
rasneet,1
mustakin,1
rasnivaas,1
ravijeet,1
ravieena,1
myra,1
raushanpreet,1
raushanprem,1
ratanaatam,1
ratanbir,1
ravind,1
ratanchetan,1
navanitha,1
navanveer,1
ratanchit,1
navbir,1
ratndeep,1
ratandeep,1
ratnam,1
sachroop,1
ratnah,1
navdev,1
navdeepak,1
ratinder,1
ratangeet,1
sachsev,1
navdeep-kaur,1
ratangiaan,1
rathi,1
ratanveer,1
ratanvant,1
ratanpreet,1
ratanmeet,1
ratankaram,1
ratanjot,1
sachsevak,1
navdil,1
rattan,1
rasprem,1
navaneetha,1
sachnoor,1
rasraman,1
rasteerath,1
navalsingh,1
sachpal,1
ratanjeet,1
raushanpal,1
navaneet,1
sachpradhan,1
raushanjeet,1
raushandeep,1
raushanbir,1
raushan,1
raunaq,1
rasveer,1
navaneeta,1
raswant,1
raunak,1
raunac,1
raswinder,1
sachprem,1
navdip,1
sachras,1
rattanjot,1
rattanjit,1
muskan-preet-kaur,1
navaneeth,1
ratta,1
rukshar,1
sachkeerat,1
rehana,1
narsev,1
reethu,1
sabnaj,1
reetpal,1
reetpal-kaur,1
sabjeet,1
reetpaul,1
reetu,1
reevaa,1
naamdarshan,1
reeya,1
reeyansh,1
regender,1
reggie,1
narpinder,1
reha,1
rehamathi,1
reetesh,1
narveer,1
sabnam,1
reema,1
reashma,1
redhan,1
reeday,1
reedhi,1
sabreena,1
reejh,1
reeju,1
reemal,1
reeshant,1
reena,1
reenat,1
reene,1
reeshab,1
sabreen,1
naamchetan,1
reeshabh,1
rehan,1
rehansh,1
razveen,1
rehant,1
sabhyta,1
naamdharam,1
rehnuma,1
