Names,frequency
paramjit,1
paravasu,1
paramsivam,1
paranjay,1
parantap,1
parashar,1
parashuraam,1
parasme,1
paratpara,1
palin,1
palash,1
omeshwar,1
padmagriha,1
oviya,1
paandu,1
paandurang,1
paaninee,1
paarbrahm,1
paardhavi,1
paarth,1
paarthiv,1
paaru,1
paavak,1
padam,1
padama,1
padamavathi,1
padhma,1
padm,1
padma,1
padmabandhu,1
osman,1
oshini,1
oshika,1
omprakash,1
omika,1
omisha,1
omkar,1
omkara,1
omkareshwari,1
omkarnath,1
ompati,1
omswaroop,1
orpita,1
omswarup,1
onella,1
oni,1
oojam,1
oorja,1
oorjit,1
orion,1
padmadhar,1
padmahasta,1
palaksi,1
padmaj,1
padmarajan,1
padmarekha,1
padmashri,1
padmasree,1
padmavasa,1
padmavati,1
padmayani,1
padmesh,1
padmini,1
padminish,1
padmja,1
padnuni,1
padswaram,1
pagavathi,1
paksha,1
pakshalika,1
pakshi,1
padmapriya,1
padmapati,1
padmapani,1
padmakumar,1
padmaja,1
padmajai,1
padmajith,1
padmakali,1
padmakant,1
padmakar,1
padmakshi,1
padmal,1
padmanabhan,1
padmalaya,1
padmalochan,1
padmalochana,1
padmamalini,1
padman,1
padmanabh,1
padmanabha,1
nirmit,1
nirmayee,1
raghuram,1
naveen,1
naveendran,1
naveesh,1
navendu,1
navi,1
navika,1
navin,1
navina,1
navinchandra,1
navistha,1
navita,1
navneeta,1
navneeth,1
navnit,1
navomika,1
navrang,1
navratan,1
navtej,1
naveena,1
naveel,1
nirmaya,1
naveda,1
naubahar,1
nauhar,1
nauka,1
naushad,1
navab,1
navadurga,1
navaj,1
naval,1
navami,1
navaneet,1
navaneeta,1
navaneetha,1
navas,1
navashen,1
navathej,1
navaz,1
navdeep,1
navya,1
navyaa,1
nawaf,1
nawal,1
nedhya,1
neeba,1
needhi,1
neeharika,1
neel,1
neela,1
neelabja,1
neeladri,1
neelaja,1
neelakshi,1
neelamani,1
neelambar,1
neelambuj,1
neelanchal,1
neelanjan,1
neelanjana,1
neelanjanam,1
nebin,1
nazwa,1
nazriya,1
nayra,1
nawalkishor,1
nawar,1
nayakan,1
nayan,1
nayana,1
nayantara,1
nayanthara,1
nayshaa,1
nazrin,1
nazeeb,1
nazel,1
nazil,1
nazli,1
nazmin,1
nazni,1
nazri,1
natwar,1
natraj,1
natiksha,1
nanthini,1
nandesh,1
nandhan,1
nandhini,1
nandhitha,1
nandhu,1
nandhulal,1
nandika,1
nandin,1
nandini,1
nandish,1
nandita,1
nanditha,1
nandkishore,1
nandlaal,1
nandnandan,1
nandui,1
nani,1
nandeeni,1
nandapal,1
nandana,1
namrata,1
namesh,1
nami,1
namish,1
namit,1
namita,1
namitha,1
namrah,1
namuchi,1
nandakumar,1
nanaki,1
nancee,1
nancy,1
nand,1
nanda,1
nandak,1
nandakishor,1
nanma,1
naomi,1
nathish,1
naomika,1
naseeba,1
naseema,1
naseera,1
nasha,1
nashma,1
nashwa,1
nasiba,1
nasir,1
nasiya,1
nasrath,1
nasrina,1
nasriya,1
natali,1
natasha,1
natesh,1
nateshwar,1
nathan,1
naseeb,1
nasariya,1
naruna,1
narendran,1
narad,1
narasimha,1
narayan,1
narayana,1
narayanan,1
naren,1
narendra,1
narendranath,1
narsimha,1
naresh,1
narhari,1
narmad,1
narmada,1
narmatha,1
narottam,1
narsi,1
neelashini,1
neelesh,1
neelgreev,1
nimitha,1
nilani,1
nilasha,1
nilashri,1
nilay,1
nilesh,1
nilima,1
nilimaa,1
nilini,1
nilja,1
nilsa,1
nimai,1
nimeesh,1
nimesh,1
nimesha,1
nimika,1
nimiksha,1
nimisha,1
nilambari,1
nilam,1
nilakshi,1
nikhitha,1
nikara,1
nikash,1
niket,1
niketan,1
nikhil,1
nikhilesh,1
nikhita,1
nikita,1
nilabh,1
nikitha,1
nikshiptha,1
nikshith,1
nikshitha,1
nikunj,1
nikunja,1
nila,1
nimita,1
nimmi,1
nijoy,1
nimmy,1
niramaya,1
niramayee,1
niramitra,1
niranjan,1
niranjanan,1
nirankar,1
nirav,1
nirbhay,1
nirbhik,1
nirdhar,1
nirek,1
nirijhar,1
nirish,1
nirja,1
