Names,frequency
riddhiman,1
romeika,1
riddhima,1
riddhila,1
riddhil,1
riddhika,1
ridanya,1
riddhi,1
riddhan,1
riddham,1
riddhaant,1
riddha,1
romeo,1
ridayna,1
ridayesha,1
ridayanshi,1
ridayansh,1
ridaya,1
romeet,1
romasha,1
riddhita,1
riddhiyanshi,1
ridhavi,1
roly,1
ridharv,1
nagajothi,1
roma,1
romana,1
ridhanya,1
ridhant,1
ridhani,1
ridhana,1
ridhamika,1
ridhama,1
ridham,1
ridhaan,1
nagini,1
ridesh,1
rideiya,1
rideepta,1
rideema,1
riddhy,1
riddhvi,1
romanshi,1
riddhu,1
riday,1
ridansha,1
rhu,1
rhuvekshaya,1
riana,1
rian,1
riaanshi,1
riaana,1
nagaja,1
riaan,1
ria,1
rhythma,1
rhythm,1
nagraj,1
rhyah,1
rhutvika,1
ridansh,1
nagsen,1
rhutvij,1
rhutvi,1
resma,1
rhudri,1
rhudhul,1
rhudhi,1
rhuddhi,1
romik,1
rhudaina,1
rhudai,1
rianchi,1
riancy,1
rianka,1
rianki,1
ridan,1
ridama,1
rickta,1
richitha,1
richita,1
richika,1
nagnath,1
romesh,1
nagpa,1
nagpal,1
richik,1
richal,1
richa,1
ribhya,1
ribha,1
riaz,1
riansika,1
rianshi,1
nagpati,1
riansha,1
romi,1
romica,1
rianksha,1
resmi,1
reshudha,1
resika,1
reenu,1
roop,1
naija,1
reetadevi,1
reeta,1
reet,1
reeshika,1
reeshaant,1
reesha,1
reepal,1
roopa,1
reepa,1
nagabhushan,1
naidhrua,1
reenku,1
reenika,1
reeni,1
reenasri,1
reenarani,1
reenal,1
roopak,1
reenadevi,1
reena,1
reemsha,1
reema,1
reetama,1
naia,1
reela,1
reewa,1
rehanna,1
rehani,1
rehanaa,1
rehana,1
rehaan,1
reha,1
reguna,1
regina,1
regani,1
reeyansh,1
reeya,1
reevani,1
rooni,1
reevaa,1
reeva,1
reetul,1
reetu,1
reetika,1
reeti,1
reethuchandra,1
reethu,1
reethiksha,1
roonhi,1
reethana,1
reem,1
reekarnav,1
rehanshi,1
nail,1
reava,1
reanu,1
roopala,1
reahana,1
rea,1
rddhi,1
razvi,1
razni,1
raysha,1
rayna,1
rayirth,1
rayi,1
rebh,1
rayhanaa,1
rayesha,1
rayeerth,1
roopali,1
rayasena,1
rayappa,1
rayantika,1
rayansh,1
rayana,1
nagaanjali,1
rayan,1
rebanta,1
rebha,1
reeju,1
reecha,1
reejh,1
reeja,1
reehanshiks,1
reeha,1
reedisha,1
reedhima,1
reedhanth,1
reedev,1
reedaya,1
roopakala,1
reeday,1
reeanki,1
rechal,1
redu,1
redhanya,1
redha,1
reddy,1
roopal,1
redansha,1
nagaarjun,1
redan,1
recika,1
naik,1
naika,1
rehansh,1
rooma,1
resigna,1
renugopal,1
resha,1
resam,1
renzy,1
renusri,1
renusree,1
renupriya,1
renukhadevi,1
renukha,1
renukadevi,1
renuka,1
renuk,1
renugadevi,1
resham,1
renuga,1
renu,1
rensi,1
renouka,1
renoo,1
rennu,1
renna,1
renn,1
renju,1
rony,1
roobhavani,1
reshal,1
reshama,1
renjoo,1
reshmitha,1
nagaiah,1
reshwanth,1
reshvind,1
ronith,1
reshvin,1
reshvanth,1
ridheesha,1
reshu,1
reshmy,1
reshmithashree,1
ronny,1
reshmi,1
reshami,1
reshman,1
reshmaa,1
reshma,1
reshitha,1
reshika,1
reshi,1
reshavi,1
nagadhar,1
ronsher,1
reshav,1
reshant,1
roobika,1
nahar,1
rehanth,1
reimi,1
rema,1
nagabhushanam,1
rekha,1
rekah,1
nahush,1
reji,1
rejeesh,1
rejani,1
reinan,1
reina,1
rein,1
rookmin,1
reman,1
reima,1
reikha,1
reia,1
rehwa,1
rehsa,1
nahusha,1
rehnugha,1
rehma,1
rehit,1
reheila,1
rehanveer,1
nahul,1
remanika,1
renjini,1
reneeka,1
renji,1
renita,1
renit,1
renisha,1
renesh arya,1
roochie,1
nahid,1
nahla,1
roochika,1
reneeta,1
reneesh,1
renee,1
roohica,1
rency,1
renaud,1
rooh,1
rena,1
remya,1
roohani,1
roohanika,1
remmi,1
remitha,1
remika,1
remi,1
nagina,1
ridhisha,1
roli,1
riteesh,1
rohan,1
rithaniya,1
rohana,1
nagasakthi,1
rithan,1
rithali,1
rith,1
nagalingesh,1
riteshwar,1
ritesh,1
riteish,1
ritayus,1
nagasaishree,1
rohanee,1
ritayan,1
ritasha,1
rohanika,1
rohanlal,1
ritap,1
ritanya,1
ritansi,1
ritanshi,1
rohanna,1
ritansh,1
rithanya,1
nagarjuna,1
ritambra,1
rithin,1
rithvik,1
rithvi,1
rithuvarna,1
rochita,1
roddur,1
roepwatie,1
rithula,1
rogini,1
rithul,1
rithisha,1
rithish,1
rithikan,1
rithanyasri,1
rohaank,1
rohak,1
rithika,1
rithik,1
rithick,1
rithesh,1
ritherka,1
ritheka,1
ritheesh,1
ritheeka,1
rithav,1
ritamoni,1
rohanne,1
ridhesh,1
rishmitha,1
rishvanjas,1
rishva,1
rishu,1
rishtika,1
rishtha,1
rohant,1
rishov,1
rishona,1
rishon,1
nagendran,1
rishnika,1
rohanth,1
rishvi,1
rishmita,1
rohanti,1
rishmetha,1
rishmal,1
rishma,1
rishivata,1
rishivarsh,1
rishiv,1
rishitosh,1
nages,1
rishitha,1
nagendra,1
rishvik,1
ritambhra,1
nagaswamy,1
nagasenan,1
nagashree,1
ritambara,1
ritam,1
ritajit,1
ritain,1
rita,1
nagalata,1
rit,1
riswanth,1
risva,1
nagaveni,1
rishvika,1
risluna,1
risita,1
rishyasringa,1
rohansh,1
rohanshi,1
nagdhar,1
rishwik,1
rishwanth,1
rishwan,1
nageena,1
rishvitha,1
rithvika,1
rithvin,1
rithwesh,1
nagammai,1
rivanshi,1
riyyan,1
rivansh,1
riza,1
rivan,1
rivaan,1
riva,1
ritwika,1
naganandini,1
ritwik,1
ritvik,1
naganath,1
rivi,1
ritvick,1
nagapooshani,1
rizvika,1
ritvi,1
ritveek,1
ritvaan,1
rjha,1
ritusna,1
nagar,1
ritusmita,1
nagaraj,1
rivanya,1
rivishwa,1
rithwik,1
riyankshu,1
naganand,1
riyanth,1
riyansika,1
riyansi,1
riyanshu,1
riyanshika,1
riyanshi,1
riyash,1
riyansha,1
riyansh,1
naganandi,1
riyanki,1
riwa,1
riyanika,1
riyanci,1
riyashi,1
nagamunendra,1
riyance,1
riyan,1
riyah,1
riyadh,1
riyaarth,1
riyu,1
riya,1
nagaraja,1
ritushri,1
ritushni,1
rochani,1
ritshika,1
ritosree,1
ritoshree,1
ritoma,1
ritogyan,1
ritkriti,1
ritishka,1
nagamma,1
ritisha,1
ritil,1
ritiksha,1
ritika,1
roabesh,1
ritik,1
ritiesh,1
rochi,1
riti,1
rithysh,1
nagarin,1
rochish,1
rithwika,1
nagarjun,1
rochit,1
nagamani,1
ritsika,1
nagarika,1
rittesh,1
rittick,1
ritushaa,1
ritusha,1
robin,1
nagarajan,1
nagaraju,1
roble,1
riturani,1
rituraj,1
rituparna,1
nagarathna,1
rochak,1
ritumoni,1
ritumbhara,1
ritumbhar,1
rochaka,1
ritul,1
ritujaa,1
rochan,1
rituja,1
rituj,1
ritu,1
rittwika,1
rittvan,1
rishith,1
rohatak,1
rishita shree,1
rihija,1
rijut,1
rohitasva,1
rijul,1
riju,1
rijisha,1
rijish,1
rijesha,1
rohith,1
rijaya,1
rihuti,1
rihu,1
rohitha,1
rohitaksh,1
rihati,1
rihanya,1
rohni,1
rohnish,1
rihanvi,1
rihansy,1
rohtak,1
rihansika,1
rihansi,1
rohtash,1
nagikiran,1
rijuta,1
rijwana,1
rima,1
rikisha,1
rikvitha,1
riku,1
riktisa,1
rikshiti,1
rikshitha,1
rikshita,1
rikshit,1
rikshika,1
rikshana,1
rikith,1
rikita,1
rohit,1
rijwani,1
rohit rudra,1
naggar,1
nagakanti,1
rohita,1
rikin,1
rikhil,1
raya,1
rikhav,1
rikhasa,1
nagi,1
rikesh,1
rihanna,1
roith,1
roja,1
ridhva,1
ridhwan,1
ridhvit,1
ridhvika,1
ridhvik,1
ridhvi,1
rojaramani,1
rojarani,1
ridhvee,1
ridhvan,1
roji,1
rojita,1
ridhushni,1
rihani,1
ridhma,1
ridhita,1
naganalatha,1
ridhimaan,1
ridhimaa,1
ridhima,1
ridhika,1
ridhi,1
ridhhima,1
rolee,1
nagin,1
ridhwi,1
ridika,1
ridima,1
ridipta,1
rihance,1
rihana,1
rihaansi,1
rihaana,1
rihaan,1
riha,1
nagila,1
rigven,1
rigvedya,1
rigvedita,1
rigvedha,1
rigved,1
rignesh,1
righna,1
rigesh,1
rigdha,1
rig,1
ridwin,1
ridvika,1
rojamani,1
ridnya,1
riditta,1
ridita,1
rilav,1
rimi,1
nagesa,1
rishan,1
risheet,1
risheek,1
rishbha,1
nageshwar,1
rishav,1
rishat,1
rishap,1
rishant,1
rishank,1
rishani,1
rishang,1
rohil,1
rishhan,1
rishama,1
rishaka,1
rohin,1
rohinee,1
rishabhapriya,1
rishabha,1
rishabh,1
rishab,1
rishaank,1
